Sample_type	Host_group	sample	host_GC	host_protein_density	host_NARSC	host_CARSC	host_nucl	host_growth
Bathypelagic-Seawater	With_prophage	Seawater	0.6695575939316487	1.0257809990943756	0.3613	2.7804	2696482.0	2.77115546811788
Bathypelagic-Seawater	With_prophage	Seawater	0.5524871999237116	0.9583133684714902	0.3428	2.8579	4247045.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5521753009630956	0.9468939609385617	0.3433	2.8579	4363741.0	4.78239990798662
Bathypelagic-Seawater	With_prophage	Seawater	0.4731208971945935	0.9606082869696734	0.3499	2.9634	2509868.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5955368932779801	1.0166333308853495	0.3652	2.8913	2777796.0	3.49932461834644
Bathypelagic-Seawater	With_prophage	Seawater	0.6308076602376012	0.8532199422334856	0.3601	2.8384	3660252.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.47196812313324277	0.8190705650673166	0.3339	2.9101	2736028.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6775459720984376	1.0596253634504602	0.3515	2.7473	5772795.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5852109496976007	0.9562023242377783	0.3412	2.8329	3768031.0	1.14674914480603
Bathypelagic-Seawater	With_prophage	Seawater	0.6718217070930071	0.9248474168059005	0.381	2.8176	4209343.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6070962511649285	0.9603990806150637	0.3334	2.8127	3233031.0	2.82843983115117
Bathypelagic-Seawater	With_prophage	Seawater	0.5733924803476153	1.0073755075966389	0.342	2.8611	4029282.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.615141247944631	0.952884009623602	0.338	2.8244	4558792.0	4.49223962391923
Bathypelagic-Seawater	With_prophage	Seawater	0.6056894515312254	0.97452957574039	0.3344	2.8136	3286714.0	2.65600597123577
Bathypelagic-Seawater	With_prophage	Seawater	0.5545354871458613	0.9365734485002059	0.3406	2.8495	3916404.0	4.73640019025147
Bathypelagic-Seawater	With_prophage	Seawater	0.641768132567161	0.9532896903091952	0.3573	2.8042	3389316.0	2.74244544888594
Bathypelagic-Seawater	With_prophage	Seawater	0.6281768167513668	0.8559059890762901	0.3626	2.8456	3575159.0	2.42845794279992
Bathypelagic-Seawater	With_prophage	Seawater	0.3175564960438	1.0112040685922552	0.3182	3.1024	2759087.0	4.3820818184511
Bathypelagic-Seawater	With_prophage	Seawater	0.6731104050021569	0.9956062135611462	0.3823	2.8207	3597808.0	4.0751292624429
Bathypelagic-Seawater	With_prophage	Seawater	0.5534649902806232	0.9868498588393414	0.3419	2.8558	4157674.0	4.7627790797197
Bathypelagic-Seawater	With_prophage	Seawater	0.5839316848203071	0.9821504825348023	0.3421	2.836	3840552.0	2.80860699573673
Bathypelagic-Seawater	With_prophage	Seawater	0.4601079781285094	0.890124150709605	0.3373	3.0593	4349955.0	3.66204217940531
Bathypelagic-Seawater	With_prophage	Seawater	0.6696476959680615	1.0147918493661308	0.3602	2.7805	2662615.0	2.78594572213094
Bathypelagic-Seawater	With_prophage	Seawater	0.6316873998123579	0.962008302915436	0.3588	2.7993	3865871.0	2.5852279462426
Bathypelagic-Seawater	With_prophage	Seawater	0.39731578581505983	0.9009877822042552	0.3228	3.0756	4085516.0	2.03313659927239
Bathypelagic-Seawater	With_prophage	Seawater	0.585772363068677	1.0002163599177114	0.3317	2.8522	3346276.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.439976384918517	0.8488269226551247	0.3349	2.9262	2735540.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6122403267219463	0.7626052217659366	0.3516	2.8539	8870907.0	4.50593402454176
Bathypelagic-Seawater	With_prophage	Seawater	0.5823028907421609	1.0022813541568925	0.3453	2.8403	4252299.0	2.67543756007536
Bathypelagic-Seawater	With_prophage	Seawater	0.6532947512158777	0.9611288933081872	0.3605	2.7969	2920524.0	4.30677218939564
Bathypelagic-Seawater	With_prophage	Seawater	0.4484954964032986	0.8973759473527061	0.3272	2.9393	4307002.0	2.83137228750162
Bathypelagic-Seawater	With_prophage	Seawater	0.3921924415498144	0.9389095075117575	0.3208	3.065	4154820.0	2.88325805236157
Bathypelagic-Seawater	With_prophage	Seawater	0.36303021459552487	0.8692704915799666	0.3282	3.1047	4331218.0	2.72542566957892
Bathypelagic-Seawater	With_prophage	Seawater	0.6402649454438342	0.9753057579765131	0.3402	2.75	5282446.0	3.11092699791647
Bathypelagic-Seawater	With_prophage	Seawater	0.6147474914702633	0.9336106645915859	0.337	2.822	4554361.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.4310276888967272	0.9639464866090549	0.3317	2.9457	1984550.0	2.8579570097312
Bathypelagic-Seawater	With_prophage	Seawater	0.559834478008372	0.9497475721053843	0.3474	2.8597	2624908.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5566649168002906	0.9372751576667749	0.348	2.8686	2796404.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6460329381188721	0.9584975493371406	0.3577	2.8102	3041218.0	2.70808268136596
Bathypelagic-Seawater	With_prophage	Seawater	0.6456891350333077	0.9354364540200486	0.3569	2.8063	3092674.0	4.1657096540598
Bathypelagic-Seawater	With_prophage	Seawater	0.6056492218661012	0.9839861018758593	0.3397	2.8225	2943131.0	4.83567382975811
Bathypelagic-Seawater	With_prophage	Seawater	0.6490302827239087	0.9138438394522614	0.3876	2.8273	3241254.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6695643021585507	0.9687609791675623	0.3571	2.7981	2698292.0	3.85475717763217
Bathypelagic-Seawater	With_prophage	Seawater	0.6628157202810872	0.9515271554412505	0.3523	2.7956	3724539.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6219097207300077	0.9705828017639045	0.3446	2.836	3583414.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6231632613172349	0.9977882160125825	0.3441	2.8367	4144166.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6234921776642767	0.9759164948698322	0.3454	2.838	4465546.0	4.21502440188263
Bathypelagic-Seawater	With_prophage	Seawater	0.6466438979852402	0.9581887912662007	0.3382	2.8016	4096270.0	3.7899524591574
Bathypelagic-Seawater	With_prophage	Seawater	0.646847649920993	0.9770961154416512	0.3383	2.8019	3991419.0	3.47110049685355
Bathypelagic-Seawater	With_prophage	Seawater	0.6476831182189915	1.013466386441284	0.3378	2.8002	3892581.0	3.7780209729472
Bathypelagic-Seawater	With_prophage	Seawater	0.646678958488106	0.9541326416850727	0.338	2.8013	4000492.0	3.50061203871537
Bathypelagic-Seawater	With_prophage	Seawater	0.6474085785164334	0.9923006722451445	0.3377	2.8023	3889950.0	3.51699131217674
Bathypelagic-Seawater	With_prophage	Seawater	0.5993429559315452	0.9325270739004952	0.3369	2.84	3625632.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.7151848691222059	0.8444141365161775	0.3634	2.7317	7816070.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6440745962589913	0.741952378422279	0.3809	2.8346	6323856.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5052032602762754	0.7652988991357763	0.3428	3.0338	8935071.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5027131986188508	0.7480959939999777	0.3433	3.0379	9439965.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6092539608337886	0.980000112643691	0.3323	2.8267	3551020.0	4.11303170749491
Bathypelagic-Seawater	With_prophage	Seawater	0.7072174601208252	0.9633783912182227	0.3438	2.7225	3325796.0	2.12857679011642
Bathypelagic-Seawater	With_prophage	Seawater	0.46709737055266676	0.7408831996106868	0.3415	3.0552	9156639.0	4.90829840781389
Bathypelagic-Seawater	With_prophage	Seawater	0.706731846636372	0.798419253281787	0.3442	2.7817	4051756.0	2.99100813371014
Bathypelagic-Seawater	With_prophage	Seawater	0.6802207526899299	0.8630477677506996	0.3566	2.7816	3241999.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6824910747395133	0.8582792243203351	0.3458	2.7424	3438275.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.3511623762850548	0.9841656978113829	0.318	3.0683	3799157.0	2.04707366205107
Bathypelagic-Seawater	With_prophage	Seawater	0.6717680277827336	0.9507270945795572	0.3471	2.8383	3850737.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6677945720785422	0.9649390125546402	0.3503	2.7984	4121504.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.4928007130673438	0.9278852936272812	0.344	2.9529	4678380.0	3.84614808744645
Bathypelagic-Seawater	With_prophage	Seawater	0.688052174082845	0.9385640536896434	0.3577	2.7665	3175063.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6873050730854239	1.0392168663088015	0.3565	2.7735	2542299.0	3.93054603833093
Bathypelagic-Seawater	With_prophage	Seawater	0.554923019550329	0.8532854979009918	0.3566	2.925	6738659.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.4359630710323273	0.8315360928183422	0.3366	3.05	6936560.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.717702107761262	1.005209423723737	0.3497	2.7207	3271955.0	3.37845125827379
Bathypelagic-Seawater	With_prophage	Seawater	0.5491849157914808	1.0275729954328667	0.3388	2.8579	3907265.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.684066460349896	0.9741876605184108	0.3447	2.7431	4953871.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6845833628655008	0.9886564259848709	0.3448	2.7436	4966336.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6824324090172544	1.0161911768513077	0.3448	2.7478	4905573.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5855630087980285	0.9771031001934875	0.3406	2.8345	3414174.0	3.01426145740687
Bathypelagic-Seawater	With_prophage	Seawater	0.5865357004557505	0.9672038366447232	0.3396	2.8323	3357100.0	2.98043963312737
Bathypelagic-Seawater	With_prophage	Seawater	0.586489501276181	0.9933334925115818	0.3395	2.8292	3266778.0	2.97597819647567
Bathypelagic-Seawater	With_prophage	Seawater	0.6555275091227364	1.0477272366897203	0.3486	2.8088	3342473.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.49270703472840605	0.9157801002952617	0.3327	2.9441	4267400.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.49435587363125105	0.9314333356904696	0.3331	2.9425	4115163.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6680583238774723	0.9522533523064364	0.3454	2.8059	4724583.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6666641950553985	0.9409033843252754	0.3468	2.8088	5124862.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.44596284339141634	0.9997898016050535	0.3326	2.9545	1855390.0	1.57751171180449
Bathypelagic-Seawater	With_prophage	Seawater	0.4464243022782037	1.0118753693345097	0.3334	2.9562	1852995.0	1.59129898422586
Bathypelagic-Seawater	With_prophage	Seawater	0.44737975501710464	1.0442514148786908	0.3332	2.9501	1585825.0	1.67903223615569
Bathypelagic-Seawater	With_prophage	Seawater	0.4466076521022779	1.0575865133599152	0.3342	2.952	1616889.0	1.78222023070344
Bathypelagic-Seawater	With_prophage	Seawater	0.4469023138830751	1.0269405770523734	0.3333	2.952	1790756.0	1.5268128548178
Bathypelagic-Seawater	With_prophage	Seawater	0.5525031918293826	0.9728311715833162	0.3331	2.8548	3435334.0	2.87617838689717
Bathypelagic-Seawater	With_prophage	Seawater	0.5532436008308017	0.9854314034192961	0.3327	2.8538	3382275.0	2.69260982612884
Bathypelagic-Seawater	With_prophage	Seawater	0.6396095708347517	1.0340815637183216	0.3481	2.811	3037478.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6038360862198776	1.0384629676807695	0.3416	2.83	2987107.0	4.12505807435895
Bathypelagic-Seawater	With_prophage	Seawater	0.6010275405197788	1.0103007577889498	0.3425	2.8316	3155496.0	4.32003190420268
Bathypelagic-Seawater	With_prophage	Seawater	0.5993614966006694	1.0326397325358339	0.3444	2.8334	3150179.0	4.0180168610378
Bathypelagic-Seawater	With_prophage	Seawater	0.6214727267109025	0.8959823244792039	0.3583	2.8289	7799261.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.49158610086831195	0.9248207345214176	0.343	2.9395	3452561.0	4.05020735214057
Bathypelagic-Seawater	With_prophage	Seawater	0.3737520681048986	0.9722426126972656	0.3409	3.0977	3589639.0	1.41157976671142
Bathypelagic-Seawater	With_prophage	Seawater	0.386369254747924	0.9951157685599368	0.3333	2.9837	1751555.0	2.43914456679297
Bathypelagic-Seawater	With_prophage	Seawater	0.5207780584111167	1.0002078188329762	0.3388	2.8886	1568674.0	2.05265140452066
Bathypelagic-Seawater	With_prophage	Seawater	0.5964379261862112	0.9644738743408664	0.3417	2.8279	3487912.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5992953190162529	0.9734575359551	0.3406	2.8246	3207125.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.45710417698530625	1.0037972593693247	0.3321	2.9318	1968525.0	4.22781946042978
Bathypelagic-Seawater	With_prophage	Seawater	0.64989284034082	0.9798625937454837	0.3529	2.8005	2926941.0	3.63964031378748
Bathypelagic-Seawater	With_prophage	Seawater	0.6525006718048377	0.9768756336709884	0.3507	2.8011	3081252.0	3.70414857753425
Bathypelagic-Seawater	With_prophage	Seawater	0.6269600091284501	0.9737480057766847	0.3579	2.8226	2857002.0	2.26804619195944
Bathypelagic-Seawater	With_prophage	Seawater	0.642130082938687	0.9943310170543508	0.355	2.8012	2700308.0	2.37105121992601
Bathypelagic-Seawater	With_prophage	Seawater	0.641688080173648	0.9842516048584491	0.3543	2.8009	2706625.0	2.26599763745816
Bathypelagic-Seawater	With_prophage	Seawater	0.6415573636106697	0.9943500073986639	0.355	2.8043	2628853.0	2.24504307730226
Bathypelagic-Seawater	With_prophage	Seawater	0.6431307050696592	1.0080242143175149	0.3544	2.8014	2576327.0	3.22242790699812
Bathypelagic-Seawater	With_prophage	Seawater	0.6415821522161167	0.9911629372082269	0.3543	2.8006	2685734.0	2.3614980064174
Bathypelagic-Seawater	With_prophage	Seawater	0.6426949840194647	1.0171145162372646	0.3534	2.7984	2652602.0	2.46939204114598
Bathypelagic-Seawater	With_prophage	Seawater	0.6858735527154569	0.8704596943636934	0.3628	2.7498	5935944.0	3.2917223529877
Bathypelagic-Seawater	With_prophage	Seawater	0.6332503636862636	0.9235217476340278	0.339	2.8299	4412457.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6331251771779453	0.9212680223056863	0.3401	2.8293	4363551.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.542965692004857	0.8692012398844584	0.3559	2.9389	5303720.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5433974293468623	0.8817553656711259	0.3566	2.9396	5323472.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.544390905331407	0.868482787975284	0.3559	2.9371	5290836.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.544376323020049	0.8812902753617119	0.3558	2.9369	5301318.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5439825788491288	0.8712455145423753	0.3558	2.9376	5319970.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.41076355968841727	0.9551764851629084	0.3197	3.0526	3955290.0	2.20874030880784
Bathypelagic-Seawater	With_prophage	Seawater	0.34555635013942176	0.8637368270006136	0.3081	3.0922	4690086.0	2.64769232171314
Bathypelagic-Seawater	With_prophage	Seawater	0.6271805306479055	0.954154596036235	0.3359	2.8368	4349400.0	4.37513518945824
Bathypelagic-Seawater	With_prophage	Seawater	0.4711639052065887	0.9221875333686279	0.352	2.9959	1339207.0	4.40298621087743
Bathypelagic-Seawater	With_prophage	Seawater	0.3831737429036498	0.9534246073915287	0.3159	3.045	1748434.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6697310649892081	0.995313949003291	0.3436	2.7584	3046275.0	1.65129300413884
Bathypelagic-Seawater	With_prophage	Seawater	0.6383343690469114	0.9805937263741089	0.3505	2.8258	4323911.0	3.8912381785285
Bathypelagic-Seawater	With_prophage	Seawater	0.3399139342795544	1.0085633787521087	0.3345	3.1228	3241244.0	1.13581773981748
Bathypelagic-Seawater	With_prophage	Seawater	0.6378597620997274	0.988060523647376	0.3557	2.7794	2429001.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6694869694385723	0.9482485894645099	0.3376	2.8009	4773010.0	3.25709721295599
Bathypelagic-Seawater	With_prophage	Seawater	0.6688350919206864	0.9435998112380534	0.3393	2.8039	4763672.0	3.28616450312525
Bathypelagic-Seawater	With_prophage	Seawater	0.6704668517319278	0.9490283855677015	0.3375	2.7998	4584689.0	3.27490685681118
Bathypelagic-Seawater	With_prophage	Seawater	0.669807598618012	0.9425277278505985	0.338	2.8012	4835932.0	3.26301070768498
Bathypelagic-Seawater	With_prophage	Seawater	0.38831500746571723	1.0045893550169926	0.331	2.9763	1964982.0	1.66939451423692
Bathypelagic-Seawater	With_prophage	Seawater	0.3874914716763561	0.9772738192475856	0.3317	2.9788	2081300.0	1.57026062808307
Bathypelagic-Seawater	With_prophage	Seawater	0.3875061503334218	1.0571771273351427	0.3363	2.9977	1764132.0	1.39494900780029
Bathypelagic-Seawater	With_prophage	Seawater	0.5132693160116246	0.9697983415975863	0.3509	2.9428	3386271.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.36208053649492805	1.3397431826869322	0.3281	3.014	803139.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.36677002457088637	0.9613805061614289	0.3148	3.0778	3421122.0	4.34512235142989
Bathypelagic-Seawater	With_prophage	Seawater	0.609071882969545	0.9514093727885556	0.3374	2.8186	3520041.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6124038939490689	0.9600341570047439	0.334	2.8131	3166554.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6091924903638435	0.9536117481360329	0.3386	2.8188	3548614.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6080863288997965	0.9444493074625587	0.3372	2.8193	3689981.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6089711770415268	0.9481476326754291	0.3374	2.8178	3563791.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.7132722545620714	1.0150439825211515	0.3546	2.7229	3065877.0	4.58142604522109
Bathypelagic-Seawater	With_prophage	Seawater	0.614283671605147	0.8147650122750781	0.3514	2.8491	7182439.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5304450570404603	0.9654631972341977	0.3409	2.8908	3442907.0	4.53326936321574
Bathypelagic-Seawater	With_prophage	Seawater	0.7227072883526131	0.8849285798077249	0.3556	2.7161	7620954.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6656763452681923	1.0061962640023914	0.3508	2.8316	2960655.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5313532801376383	0.8311168460413695	0.3577	2.952	7588584.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.6257203754915202	0.9961535882738491	0.3411	2.8177	4384866.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.5920905763556602	1.0426491074750586	0.338	2.8378	3467130.0	NA
Bathypelagic-Seawater	With_prophage	Seawater	0.687306940323294	0.9781593678105287	0.3393	2.7194	3450358.0	1.8659002634164
Epipelagic-Seawater	Without_prophage	Seawater	0.5050037135686114	1.0144284945961175	0.3678	2.8938	2498944.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5908527337330375	1.0785091690775015	0.3763	2.8539	2572069.0	3.5132407736918
Epipelagic-Seawater	Without_prophage	Seawater	0.46619573527271535	0.9156715133313332	0.3466	2.9314	3909699.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.39775473966732017	0.9018995239453088	0.3263	2.9756	4047014.0	1.55172441228999
Epipelagic-Seawater	Without_prophage	Seawater	0.6082888397775649	0.9126883234567418	0.3643	2.8605	3681432.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4367293650635883	0.8631867241153877	0.3303	3.0692	3571649.0	2.53048627915817
Epipelagic-Seawater	Without_prophage	Seawater	0.4373658811568597	0.8152564620931259	0.3261	2.9161	3331467.0	3.67307029618688
Epipelagic-Seawater	Without_prophage	Seawater	0.3121103330437579	1.154902064304947	0.3425	3.1015	1666808.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4982653526655517	1.028743609843556	0.3778	2.9927	3545101.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5276663296078319	0.7820874823297448	0.3598	2.9562	8289354.0	NA
